set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
84,1.766034730142248,1.8353709512901308,1.8525801392463839,1.8569263827606495,1.854088470960964,1.8568780447936417,1.8692841457863687,1.8503665482876828
85,1.764724075070646,1.7879658028472036,1.8067476198137309,1.8028993906892121,1.8058321967959419,1.7614601812356232,1.7870130682747,1.8069522010126124
86,1.7705039055008036,1.7233661265407525,1.745621258167146,1.7398288782812297,1.7399478011666458,1.7251559512966828,1.7384922969747698,1.7410018528231657
87,1.7739689330738773,1.8014785135860567,1.8218408607024303,1.820680332166162,1.8196203142414167,1.7759071823423989,1.8249638863540565,1.8269508507963645
88,1.7741878049060873,1.732263697634685,1.7494061036288056,1.7526146771066518,1.748771451861265,1.7494945281068441,1.7574014761342986,1.751368260893798
89,1.7761193851214832,1.6522651443902976,1.6662562504409708,1.6662174476789857,1.6669188132538604,1.6533155031197884,1.6812070425042032,1.6784544190418882
90,1.76937000651403,1.7446384919446662,1.7638427377928094,1.7623989245071356,1.7609568286820605,1.770977015218295,1.7933794511814711,1.7632975903512917
91,1.778702732654912,1.7579695617745825,1.7711028037017176,1.7811245450323785,1.7741090881757329,1.767108355289545,1.8045063261402696,1.7797060681521377
92,1.7679557822876524,1.6759072714260423,1.6888772173808089,1.696427297892909,1.6914462635325456,1.6808647150830256,1.7152246914273677,1.691415637880922
93,1.782038339442869,1.6353438299289702,1.6515581936853605,1.6593722085821787,1.650513941462769,1.6449071183426598,1.650068179238723,1.6547784138489345
94,1.7642487073343613,1.7748056432041233,1.7918915168127092,1.7938912080574643,1.791464789496844,1.785003888041719,1.8178895698579907,1.7940774482773534
95,1.7656969078173106,1.8160457255152649,1.8357964053283402,1.8468449625939816,1.8352429708346607,1.8361730734719528,1.868492105092305,1.842595487493397
96,1.7790482927276385,1.7881799170915258,1.8024964818163058,1.8096953847217874,1.8062601641577793,1.8167253182423633,1.8299287862751352,1.8085313012842716
97,1.763009856996343,1.8488319396888844,1.869201682469766,1.8700634262609306,1.8677238800909532,1.886178846661478,1.9114950617691264,1.880784113444056
98,1.767184314057001,1.761858253449245,1.7792727250433753,1.7878513674333307,1.778902106382046,1.7684676629697687,1.801144144600493,1.7812932896013203
99,1.7801193192372873,1.7567860865122125,1.776589642128323,1.7757554612763309,1.7753338301015746,1.7576142473432756,1.7968423412579466,1.7739329372054997
100,1.7853922788227596,1.8045081432571857,1.8268810260506114,1.8264910123656817,1.822153037486785,1.8357222916383662,1.8917710344222087,1.8196094168921315
